"EmployeeID","FirstName","LastName","Title","ProductName","CategoryName","OrderDate","UnitPrice","Quantity","Discount","sales_no_discount","sales"
4,Margaret,Peacock,Sales Representative,Chai,Beverages,1997-04-30 00:00:00.000,"18.0000",40,0.2,"720.0000",576.0
4,Margaret,Peacock,Sales Representative,Northwoods Cranberry Sauce,Condiments,1997-04-30 00:00:00.000,"40.0000",24,0.0,"960.0000",960.0
4,Margaret,Peacock,Sales Representative,Nord-Ost Matjeshering,Seafood,1997-04-30 00:00:00.000,"25.8900",20,0.2,"517.8000",414.24
4,Margaret,Peacock,Sales Representative,Boston Crab Meat,Seafood,1997-04-30 00:00:00.000,"18.4000",25,0.2,"460.0000",368.0
7,Robert,King,Sales Representative,Alice Mutton,Meat/Poultry,1997-05-01 00:00:00.000,"39.0000",25,0.1,"975.0000",877.5
7,Robert,King,Sales Representative,Sir Rodney's Marmalade,Confections,1997-05-01 00:00:00.000,"81.0000",15,0.1,"1215.0000",1093.5
7,Robert,King,Sales Representative,Gravad lax,Seafood,1997-05-01 00:00:00.000,"26.0000",18,0.1,"468.0000",421.19998
7,Robert,King,Sales Representative,Jack's New England Clam Chowder,Seafood,1997-05-01 00:00:00.000,"9.6500",6,0.1,"57.9000",52.11
1,Nancy,Davolio,Sales Representative,Ikura,Seafood,1997-05-01 00:00:00.000,"31.0000",2,0.0,"62.0000",62.0
1,Nancy,Davolio,Sales Representative,Nord-Ost Matjeshering,Seafood,1997-05-01 00:00:00.000,"25.8900",10,0.0,"258.9000",258.9
1,Nancy,Davolio,Sales Representative,Ipoh Coffee,Beverages,1997-05-01 00:00:00.000,"46.0000",60,0.0,"2760.0000",2760.0
1,Nancy,Davolio,Sales Representative,Tourtière,Meat/Poultry,1997-05-01 00:00:00.000,"7.4500",15,0.0,"111.7500",111.75
1,Nancy,Davolio,Sales Representative,Inlagd Sill,Seafood,1997-05-02 00:00:00.000,"19.0000",30,0.0,"570.0000",570.0
1,Nancy,Davolio,Sales Representative,Boston Crab Meat,Seafood,1997-05-02 00:00:00.000,"18.4000",15,0.1,"276.0000",248.4
4,Margaret,Peacock,Sales Representative,Chai,Beverages,1997-05-05 00:00:00.000,"18.0000",8,0.15,"144.0000",122.4
4,Margaret,Peacock,Sales Representative,Konbu,Seafood,1997-05-05 00:00:00.000,"6.0000",10,0.0,"60.0000",60.0
4,Margaret,Peacock,Sales Representative,Gnocchi di nonna Alice,Grains/Cereals,1997-05-05 00:00:00.000,"38.0000",30,0.15,"1140.0000",969.0
7,Robert,King,Sales Representative,Chef Anton's Cajun Seasoning,Condiments,1997-05-05 00:00:00.000,"22.0000",50,0.1,"1100.0000",990.0
7,Robert,King,Sales Representative,Inlagd Sill,Seafood,1997-05-05 00:00:00.000,"19.0000",30,0.1,"570.0000",513.0
6,Michael,Suyama,Sales Representative,Queso Cabrales,Dairy Products,1997-05-06 00:00:00.000,"21.0000",3,0.0,"63.0000",63.0
6,Michael,Suyama,Sales Representative,Geitost,Dairy Products,1997-05-06 00:00:00.000,"2.5000",8,0.2,"20.0000",16.0
6,Michael,Suyama,Sales Representative,Mozzarella di Giovanni,Dairy Products,1997-05-06 00:00:00.000,"34.8000",9,0.0,"313.2000",313.2
5,Steven,Buchanan,Sales Manager,Pâté chinois,Meat/Poultry,1997-05-07 00:00:00.000,"24.0000",14,0.0,"336.0000",336.0
5,Steven,Buchanan,Sales Manager,Scottish Longbreads,Confections,1997-05-07 00:00:00.000,"12.5000",20,0.0,"250.0000",250.0
5,Steven,Buchanan,Sales Manager,Gudbrandsdalsost,Dairy Products,1997-05-07 00:00:00.000,"36.0000",10,0.0,"360.0000",360.0
3,Janet,Leverling,Sales Representative,Alice Mutton,Meat/Poultry,1997-05-08 00:00:00.000,"39.0000",40,0.0,"1560.0000",1560.0
3,Janet,Leverling,Sales Representative,Ipoh Coffee,Beverages,1997-05-08 00:00:00.000,"46.0000",25,0.0,"1150.0000",1150.0
3,Janet,Leverling,Sales Representative,Sirop d'érable,Condiments,1997-05-08 00:00:00.000,"28.5000",20,0.0,"570.0000",570.0
3,Janet,Leverling,Sales Representative,Lakkalikööri,Beverages,1997-05-08 00:00:00.000,"18.0000",50,0.0,"900.0000",900.0
7,Robert,King,Sales Representative,Raclette Courdavault,Dairy Products,1997-05-08 00:00:00.000,"55.0000",2,0.0,"110.0000",110.0
7,Robert,King,Sales Representative,Nord-Ost Matjeshering,Seafood,1997-05-09 00:00:00.000,"25.8900",15,0.0,"388.3500",388.35
7,Robert,King,Sales Representative,Louisiana Hot Spiced Okra,Condiments,1997-05-09 00:00:00.000,"17.0000",24,0.0,"408.0000",408.0
8,Laura,Callahan,Inside Sales Coordinator,Chef Anton's Cajun Seasoning,Condiments,1997-05-12 00:00:00.000,"22.0000",50,0.05,"1100.0000",1045.0
8,Laura,Callahan,Inside Sales Coordinator,Mozzarella di Giovanni,Dairy Products,1997-05-12 00:00:00.000,"34.8000",24,0.0,"835.2000",835.2
8,Laura,Callahan,Inside Sales Coordinator,Röd Kaviar,Seafood,1997-05-12 00:00:00.000,"15.0000",24,0.05,"360.0000",342.0
8,Laura,Callahan,Inside Sales Coordinator,Nord-Ost Matjeshering,Seafood,1997-05-12 00:00:00.000,"25.8900",10,0.0,"258.9000",258.9
8,Laura,Callahan,Inside Sales Coordinator,Boston Crab Meat,Seafood,1997-05-12 00:00:00.000,"18.4000",10,0.2,"184.0000",147.2
8,Laura,Callahan,Inside Sales Coordinator,Tourtière,Meat/Poultry,1997-05-12 00:00:00.000,"7.4500",10,0.2,"74.5000",59.600002
4,Margaret,Peacock,Sales Representative,Queso Cabrales,Dairy Products,1997-05-13 00:00:00.000,"21.0000",50,0.1,"1050.0000",945.0
4,Margaret,Peacock,Sales Representative,Boston Crab Meat,Seafood,1997-05-13 00:00:00.000,"18.4000",10,0.1,"184.0000",165.59999
4,Margaret,Peacock,Sales Representative,Ravioli Angelo,Grains/Cereals,1997-05-13 00:00:00.000,"19.5000",5,0.1,"97.5000",87.75
4,Margaret,Peacock,Sales Representative,Raclette Courdavault,Dairy Products,1997-05-13 00:00:00.000,"55.0000",15,0.1,"825.0000",742.5
3,Janet,Leverling,Sales Representative,Queso Manchego La Pastora,Dairy Products,1997-05-14 00:00:00.000,"38.0000",15,0.25,"570.0000",427.5
3,Janet,Leverling,Sales Representative,Gorgonzola Telino,Dairy Products,1997-05-14 00:00:00.000,"12.5000",20,0.0,"250.0000",250.0
3,Janet,Leverling,Sales Representative,Geitost,Dairy Products,1997-05-14 00:00:00.000,"2.5000",30,0.0,"75.0000",75.0
3,Janet,Leverling,Sales Representative,Camembert Pierrot,Dairy Products,1997-05-14 00:00:00.000,"34.0000",35,0.25,"1190.0000",892.5
1,Nancy,Davolio,Sales Representative,Gorgonzola Telino,Dairy Products,1997-05-14 00:00:00.000,"12.5000",30,0.0,"375.0000",375.0
1,Nancy,Davolio,Sales Representative,Manjimup Dried Apples,Produce,1997-05-14 00:00:00.000,"53.0000",6,0.0,"318.0000",318.0
1,Nancy,Davolio,Sales Representative,Escargots de Bourgogne,Seafood,1997-05-14 00:00:00.000,"13.2500",20,0.0,"265.0000",265.0
1,Nancy,Davolio,Sales Representative,Mozzarella di Giovanni,Dairy Products,1997-05-14 00:00:00.000,"34.8000",21,0.0,"730.8000",730.8
1,Nancy,Davolio,Sales Representative,Röd Kaviar,Seafood,1997-05-14 00:00:00.000,"15.0000",9,0.0,"135.0000",135.0
9,Anne,Dodsworth,Sales Representative,Outback Lager,Beverages,1997-05-15 00:00:00.000,"15.0000",7,0.0,"105.0000",105.0
9,Anne,Dodsworth,Sales Representative,Mozzarella di Giovanni,Dairy Products,1997-05-15 00:00:00.000,"34.8000",1,0.0,"34.8000",34.8
6,Michael,Suyama,Sales Representative,Konbu,Seafood,1997-05-16 00:00:00.000,"6.0000",8,0.0,"48.0000",48.0
6,Michael,Suyama,Sales Representative,Sir Rodney's Scones,Confections,1997-05-16 00:00:00.000,"10.0000",15,0.0,"150.0000",150.0
6,Michael,Suyama,Sales Representative,Geitost,Dairy Products,1997-05-16 00:00:00.000,"2.5000",15,0.0,"37.5000",37.5
6,Michael,Suyama,Sales Representative,Maxilaku,Confections,1997-05-16 00:00:00.000,"20.0000",6,0.0,"120.0000",120.0
3,Janet,Leverling,Sales Representative,Aniseed Syrup,Condiments,1997-05-19 00:00:00.000,"10.0000",60,0.0,"600.0000",600.0
3,Janet,Leverling,Sales Representative,Gumbär Gummibärchen,Confections,1997-05-19 00:00:00.000,"31.2300",40,0.0,"1249.2000",1249.2
3,Janet,Leverling,Sales Representative,Côte de Blaye,Beverages,1997-05-19 00:00:00.000,"263.5000",30,0.0,"7905.0000",7905.0
3,Janet,Leverling,Sales Representative,Scottish Longbreads,Confections,1997-05-19 00:00:00.000,"12.5000",35,0.0,"437.5000",437.5
2,Andrew,Fuller,"Vice President, Sales",Guaraná Fantástica,Beverages,1997-05-19 00:00:00.000,"4.5000",35,0.1,"157.5000",141.75
2,Andrew,Fuller,"Vice President, Sales",Côte de Blaye,Beverages,1997-05-19 00:00:00.000,"263.5000",4,0.1,"1054.0000",948.6
2,Andrew,Fuller,"Vice President, Sales",Louisiana Fiery Hot Pepper Sauce,Condiments,1997-05-19 00:00:00.000,"21.0500",36,0.1,"757.8000",682.01996
2,Andrew,Fuller,"Vice President, Sales",Flotemysost,Dairy Products,1997-05-19 00:00:00.000,"21.5000",9,0.1,"193.5000",174.15
1,Nancy,Davolio,Sales Representative,Queso Cabrales,Dairy Products,1997-05-20 00:00:00.000,"21.0000",15,0.05,"315.0000",299.25
1,Nancy,Davolio,Sales Representative,Tourtière,Meat/Poultry,1997-05-20 00:00:00.000,"7.4500",24,0.05,"178.8000",169.86
8,Laura,Callahan,Inside Sales Coordinator,Queso Manchego La Pastora,Dairy Products,1997-05-21 00:00:00.000,"38.0000",30,0.15,"1140.0000",969.0
8,Laura,Callahan,Inside Sales Coordinator,Tunnbröd,Grains/Cereals,1997-05-21 00:00:00.000,"9.0000",70,0.15,"630.0000",535.5
4,Margaret,Peacock,Sales Representative,Rössle Sauerkraut,Produce,1997-05-21 00:00:00.000,"45.6000",7,0.0,"319.2000",319.2
4,Margaret,Peacock,Sales Representative,Laughing Lumberjack Lager,Beverages,1997-05-21 00:00:00.000,"14.0000",7,0.0,"98.0000",98.0
8,Laura,Callahan,Inside Sales Coordinator,Queso Cabrales,Dairy Products,1997-05-22 00:00:00.000,"21.0000",10,0.0,"210.0000",210.0
1,Nancy,Davolio,Sales Representative,Uncle Bob's Organic Dried Pears,Produce,1997-05-23 00:00:00.000,"30.0000",10,0.0,"300.0000",300.0
1,Nancy,Davolio,Sales Representative,Steeleye Stout,Beverages,1997-05-23 00:00:00.000,"18.0000",30,0.0,"540.0000",540.0
1,Nancy,Davolio,Sales Representative,Tarte au sucre,Confections,1997-05-23 00:00:00.000,"49.3000",40,0.0,"1972.0000",1972.0
3,Janet,Leverling,Sales Representative,Mascarpone Fabioli,Dairy Products,1997-05-23 00:00:00.000,"32.0000",24,0.15,"768.0000",652.80005
3,Janet,Leverling,Sales Representative,Inlagd Sill,Seafood,1997-05-23 00:00:00.000,"19.0000",60,0.0,"1140.0000",1140.0
3,Janet,Leverling,Sales Representative,Sasquatch Ale,Beverages,1997-05-26 00:00:00.000,"14.0000",10,0.25,"140.0000",105.0
3,Janet,Leverling,Sales Representative,Jack's New England Clam Chowder,Seafood,1997-05-26 00:00:00.000,"9.6500",14,0.0,"135.1000",135.1
5,Steven,Buchanan,Sales Manager,Gorgonzola Telino,Dairy Products,1997-05-27 00:00:00.000,"12.5000",55,0.15,"687.5000",584.375
5,Steven,Buchanan,Sales Manager,Rogede sild,Seafood,1997-05-27 00:00:00.000,"9.5000",100,0.15,"950.0000",807.5
5,Steven,Buchanan,Sales Manager,Manjimup Dried Apples,Produce,1997-05-27 00:00:00.000,"53.0000",48,0.15,"2544.0000",2162.4001
7,Robert,King,Sales Representative,Alice Mutton,Meat/Poultry,1997-05-28 00:00:00.000,"39.0000",8,0.1,"312.0000",280.8
7,Robert,King,Sales Representative,Teatime Chocolate Biscuits,Confections,1997-05-28 00:00:00.000,"9.2000",10,0.0,"92.0000",92.0
7,Robert,King,Sales Representative,Sir Rodney's Scones,Confections,1997-05-28 00:00:00.000,"10.0000",6,0.1,"60.0000",54.0
7,Robert,King,Sales Representative,Sirop d'érable,Condiments,1997-05-28 00:00:00.000,"28.5000",10,0.1,"285.0000",256.5
4,Margaret,Peacock,Sales Representative,Pavlova,Confections,1997-05-28 00:00:00.000,"17.4500",40,0.15,"698.0000",593.3
4,Margaret,Peacock,Sales Representative,Steeleye Stout,Beverages,1997-05-28 00:00:00.000,"18.0000",20,0.15,"360.0000",306.0
4,Margaret,Peacock,Sales Representative,Gula Malacca,Condiments,1997-05-28 00:00:00.000,"19.4500",40,0.0,"778.0000",778.0
2,Andrew,Fuller,"Vice President, Sales",Gudbrandsdalsost,Dairy Products,1997-05-29 00:00:00.000,"36.0000",18,0.0,"648.0000",648.0
2,Andrew,Fuller,"Vice President, Sales",Rhönbräu Klosterbier,Beverages,1997-05-29 00:00:00.000,"7.7500",30,0.0,"232.5000",232.5
2,Andrew,Fuller,"Vice President, Sales",Queso Cabrales,Dairy Products,1997-05-30 00:00:00.000,"21.0000",15,0.0,"315.0000",315.0
2,Andrew,Fuller,"Vice President, Sales",Pavlova,Confections,1997-05-30 00:00:00.000,"17.4500",14,0.0,"244.3000",244.3
2,Andrew,Fuller,"Vice President, Sales",Gustaf's Knäckebröd,Grains/Cereals,1997-05-30 00:00:00.000,"21.0000",24,0.0,"504.0000",504.0
2,Andrew,Fuller,"Vice President, Sales",Gorgonzola Telino,Dairy Products,1997-05-30 00:00:00.000,"12.5000",30,0.0,"375.0000",375.0
2,Andrew,Fuller,"Vice President, Sales",Steeleye Stout,Beverages,1997-05-30 00:00:00.000,"18.0000",6,0.0,"108.0000",108.0
4,Margaret,Peacock,Sales Representative,Pavlova,Confections,1997-05-30 00:00:00.000,"17.4500",30,0.05,"523.5000",497.32498
4,Margaret,Peacock,Sales Representative,Tunnbröd,Grains/Cereals,1997-05-30 00:00:00.000,"9.0000",20,0.05,"180.0000",171.0
4,Margaret,Peacock,Sales Representative,Tarte au sucre,Confections,1997-05-30 00:00:00.000,"49.3000",20,0.05,"986.0000",936.7
4,Margaret,Peacock,Sales Representative,Original Frankfurter grüne Soße,Condiments,1997-05-30 00:00:00.000,"13.0000",10,0.05,"130.0000",123.5
6,Michael,Suyama,Sales Representative,Tofu,Produce,1997-06-02 00:00:00.000,"23.2500",30,0.2,"697.5000",558.0
6,Michael,Suyama,Sales Representative,Teatime Chocolate Biscuits,Confections,1997-06-02 00:00:00.000,"9.2000",35,0.2,"322.0000",257.6
6,Michael,Suyama,Sales Representative,Guaraná Fantástica,Beverages,1997-06-02 00:00:00.000,"4.5000",18,0.2,"81.0000",64.8
6,Michael,Suyama,Sales Representative,Manjimup Dried Apples,Produce,1997-06-02 00:00:00.000,"53.0000",20,0.2,"1060.0000",848.0
6,Michael,Suyama,Sales Representative,Gnocchi di nonna Alice,Grains/Cereals,1997-06-02 00:00:00.000,"38.0000",40,0.2,"1520.0000",1216.0
2,Andrew,Fuller,"Vice President, Sales",Mozzarella di Giovanni,Dairy Products,1997-06-03 00:00:00.000,"34.8000",24,0.0,"835.2000",835.2
9,Anne,Dodsworth,Sales Representative,Wimmers gute Semmelknödel,Grains/Cereals,1997-06-03 00:00:00.000,"33.2500",30,0.0,"997.5000",997.5
9,Anne,Dodsworth,Sales Representative,Rhönbräu Klosterbier,Beverages,1997-06-03 00:00:00.000,"7.7500",20,0.0,"155.0000",155.0
1,Nancy,Davolio,Sales Representative,Zaanse koeken,Confections,1997-06-04 00:00:00.000,"9.5000",25,0.0,"237.5000",237.5
1,Nancy,Davolio,Sales Representative,Manjimup Dried Apples,Produce,1997-06-04 00:00:00.000,"53.0000",20,0.0,"1060.0000",1060.0
1,Nancy,Davolio,Sales Representative,Filo Mix,Grains/Cereals,1997-06-04 00:00:00.000,"7.0000",30,0.0,"210.0000",210.0
1,Nancy,Davolio,Sales Representative,Perth Pasties,Meat/Poultry,1997-06-04 00:00:00.000,"32.8000",18,0.0,"590.4000",590.4
1,Nancy,Davolio,Sales Representative,Röd Kaviar,Seafood,1997-06-04 00:00:00.000,"15.0000",3,0.0,"45.0000",45.0
6,Michael,Suyama,Sales Representative,Jack's New England Clam Chowder,Seafood,1997-06-05 00:00:00.000,"9.6500",12,0.05,"115.8000",110.01
6,Michael,Suyama,Sales Representative,Pâté chinois,Meat/Poultry,1997-06-05 00:00:00.000,"24.0000",18,0.05,"432.0000",410.4
8,Laura,Callahan,Inside Sales Coordinator,Nord-Ost Matjeshering,Seafood,1997-06-06 00:00:00.000,"25.8900",20,0.0,"517.8000",517.8
8,Laura,Callahan,Inside Sales Coordinator,Tarte au sucre,Confections,1997-06-06 00:00:00.000,"49.3000",15,0.25,"739.5000",554.625
2,Andrew,Fuller,"Vice President, Sales",Gula Malacca,Condiments,1997-06-06 00:00:00.000,"19.4500",10,0.0,"194.5000",194.5
2,Andrew,Fuller,"Vice President, Sales",Manjimup Dried Apples,Produce,1997-06-06 00:00:00.000,"53.0000",50,0.0,"2650.0000",2650.0
1,Nancy,Davolio,Sales Representative,Geitost,Dairy Products,1997-06-09 00:00:00.000,"2.5000",20,0.1,"50.0000",45.0
1,Nancy,Davolio,Sales Representative,Tarte au sucre,Confections,1997-06-09 00:00:00.000,"49.3000",10,0.1,"493.0000",443.69998
2,Andrew,Fuller,"Vice President, Sales",Inlagd Sill,Seafood,1997-06-10 00:00:00.000,"19.0000",25,0.0,"475.0000",475.0
2,Andrew,Fuller,"Vice President, Sales",Filo Mix,Grains/Cereals,1997-06-10 00:00:00.000,"7.0000",70,0.0,"490.0000",490.0
4,Margaret,Peacock,Sales Representative,Alice Mutton,Meat/Poultry,1997-06-10 00:00:00.000,"39.0000",16,0.05,"624.0000",592.8
4,Margaret,Peacock,Sales Representative,Gorgonzola Telino,Dairy Products,1997-06-10 00:00:00.000,"12.5000",6,0.05,"75.0000",71.25
4,Margaret,Peacock,Sales Representative,Pâté chinois,Meat/Poultry,1997-06-10 00:00:00.000,"24.0000",25,0.05,"600.0000",570.0
8,Laura,Callahan,Inside Sales Coordinator,Guaraná Fantástica,Beverages,1997-06-11 00:00:00.000,"4.5000",25,0.1,"112.5000",101.25
8,Laura,Callahan,Inside Sales Coordinator,Wimmers gute Semmelknödel,Grains/Cereals,1997-06-11 00:00:00.000,"33.2500",18,0.1,"598.5000",538.64996
9,Anne,Dodsworth,Sales Representative,Queso Cabrales,Dairy Products,1997-06-12 00:00:00.000,"21.0000",35,0.15,"735.0000",624.75
9,Anne,Dodsworth,Sales Representative,Carnarvon Tigers,Seafood,1997-06-12 00:00:00.000,"62.5000",18,0.15,"1125.0000",956.25
9,Anne,Dodsworth,Sales Representative,Lakkalikööri,Beverages,1997-06-12 00:00:00.000,"18.0000",10,0.0,"180.0000",180.0
1,Nancy,Davolio,Sales Representative,Gorgonzola Telino,Dairy Products,1997-06-12 00:00:00.000,"12.5000",60,0.2,"750.0000",600.0
1,Nancy,Davolio,Sales Representative,Manjimup Dried Apples,Produce,1997-06-12 00:00:00.000,"53.0000",3,0.0,"159.0000",159.0
1,Nancy,Davolio,Sales Representative,Raclette Courdavault,Dairy Products,1997-06-12 00:00:00.000,"55.0000",40,0.2,"2200.0000",1760.0
3,Janet,Leverling,Sales Representative,Ikura,Seafood,1997-06-13 00:00:00.000,"31.0000",5,0.0,"155.0000",155.0
5,Steven,Buchanan,Sales Manager,Gorgonzola Telino,Dairy Products,1997-06-16 00:00:00.000,"12.5000",35,0.2,"437.5000",350.0
5,Steven,Buchanan,Sales Manager,Lakkalikööri,Beverages,1997-06-16 00:00:00.000,"18.0000",30,0.0,"540.0000",540.0
3,Janet,Leverling,Sales Representative,Queso Cabrales,Dairy Products,1997-06-17 00:00:00.000,"21.0000",15,0.05,"315.0000",299.25
3,Janet,Leverling,Sales Representative,Gnocchi di nonna Alice,Grains/Cereals,1997-06-17 00:00:00.000,"38.0000",60,0.05,"2280.0000",2166.0
8,Laura,Callahan,Inside Sales Coordinator,Tofu,Produce,1997-06-17 00:00:00.000,"23.2500",11,0.15,"255.7500",217.38751
8,Laura,Callahan,Inside Sales Coordinator,Singaporean Hokkien Fried Mee,Grains/Cereals,1997-06-17 00:00:00.000,"14.0000",28,0.15,"392.0000",333.2
3,Janet,Leverling,Sales Representative,Pavlova,Confections,1997-06-18 00:00:00.000,"17.4500",12,0.1,"209.4000",188.45999
3,Janet,Leverling,Sales Representative,Mascarpone Fabioli,Dairy Products,1997-06-18 00:00:00.000,"32.0000",10,0.1,"320.0000",288.0
3,Janet,Leverling,Sales Representative,Boston Crab Meat,Seafood,1997-06-18 00:00:00.000,"18.4000",50,0.0,"920.0000",920.0
3,Janet,Leverling,Sales Representative,Rhönbräu Klosterbier,Beverages,1997-06-18 00:00:00.000,"7.7500",15,0.1,"116.2500",104.625
7,Robert,King,Sales Representative,Alice Mutton,Meat/Poultry,1997-06-19 00:00:00.000,"39.0000",18,0.0,"702.0000",702.0
7,Robert,King,Sales Representative,Sasquatch Ale,Beverages,1997-06-19 00:00:00.000,"14.0000",40,0.0,"560.0000",560.0
7,Robert,King,Sales Representative,Perth Pasties,Meat/Poultry,1997-06-19 00:00:00.000,"32.8000",25,0.0,"820.0000",820.0
4,Margaret,Peacock,Sales Representative,Geitost,Dairy Products,1997-06-19 00:00:00.000,"2.5000",14,0.0,"35.0000",35.0
4,Margaret,Peacock,Sales Representative,Boston Crab Meat,Seafood,1997-06-19 00:00:00.000,"18.4000",2,0.0,"36.8000",36.8
4,Margaret,Peacock,Sales Representative,Tarte au sucre,Confections,1997-06-19 00:00:00.000,"49.3000",10,0.0,"493.0000",493.0
4,Margaret,Peacock,Sales Representative,Wimmers gute Semmelknödel,Grains/Cereals,1997-06-19 00:00:00.000,"33.2500",6,0.0,"199.5000",199.5
5,Steven,Buchanan,Sales Manager,Raclette Courdavault,Dairy Products,1997-06-20 00:00:00.000,"55.0000",12,0.0,"660.0000",660.0
5,Steven,Buchanan,Sales Manager,Vegie-spread,Condiments,1997-06-20 00:00:00.000,"43.9000",6,0.0,"263.4000",263.4
5,Steven,Buchanan,Sales Manager,Mozzarella di Giovanni,Dairy Products,1997-06-20 00:00:00.000,"34.8000",30,0.0,"1044.0000",1044.0
5,Steven,Buchanan,Sales Manager,Lakkalikööri,Beverages,1997-06-20 00:00:00.000,"18.0000",10,0.0,"180.0000",180.0
3,Janet,Leverling,Sales Representative,Chai,Beverages,1997-06-23 00:00:00.000,"18.0000",10,0.0,"180.0000",180.0
3,Janet,Leverling,Sales Representative,Gorgonzola Telino,Dairy Products,1997-06-23 00:00:00.000,"12.5000",20,0.0,"250.0000",250.0
3,Janet,Leverling,Sales Representative,Gula Malacca,Condiments,1997-06-23 00:00:00.000,"19.4500",21,0.0,"408.4500",408.45
9,Anne,Dodsworth,Sales Representative,Chartreuse verte,Beverages,1997-06-23 00:00:00.000,"18.0000",10,0.0,"180.0000",180.0
9,Anne,Dodsworth,Sales Representative,Rhönbräu Klosterbier,Beverages,1997-06-23 00:00:00.000,"7.7500",20,0.0,"155.0000",155.0
9,Anne,Dodsworth,Sales Representative,Original Frankfurter grüne Soße,Condiments,1997-06-23 00:00:00.000,"13.0000",18,0.0,"234.0000",234.0
4,Margaret,Peacock,Sales Representative,Steeleye Stout,Beverages,1997-06-24 00:00:00.000,"18.0000",20,0.0,"360.0000",360.0
4,Margaret,Peacock,Sales Representative,Ravioli Angelo,Grains/Cereals,1997-06-24 00:00:00.000,"19.5000",6,0.0,"117.0000",117.0
1,Nancy,Davolio,Sales Representative,Genen Shouyu,Condiments,1997-06-25 00:00:00.000,"15.5000",10,0.0,"155.0000",155.0
